Location,count_week,vap,wet,pet,pre,tmn,tmp,tmx,dtr,Week,Epi_Week,Total_cases,Cum_cases,Weeks,Month,Year,Country,Population,Latitude,Longitude
CONAKRY,13,17.6671283351307,1.64649421041839,6.87946218709153,7.45703885438567,26.3008633821432,32.5432300920834,38.8980999185598,12.5972365364166,NA,NA,0,0,2013-03-26,3,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,14,19.6,1.72,6.6,3.8,26.2,32.1,38.1,11.9,NA,NA,0,0,2013-04-02,4,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,15,21.4171534067398,2.11510377861567,6.339946477686,2.73742824784416,26.1282724487462,31.8502058675598,37.6464294457658,11.5181569970196,NA,NA,0,0,2013-04-09,4,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,16,23.0357907971453,2.82366792667321,6.10221301085466,5.4035709696294,26.0603786835866,31.7374188681078,37.4571156212617,11.3967369376751,NA,NA,0,0,2013-04-16,4,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,17,24.3774748608646,3.80546004325483,5.88069312450567,12.862086885688,25.9399090465541,31.6535699196405,37.3819773784528,11.4420683318987,NA,NA,0,0,2013-04-23,4,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,18,25.3637682875459,5.02024772744274,5.66928034363871,26.1766347163521,25.7104538796817,31.4905899401545,37.270933569304,11.5604796896223,NA,NA,0,0,2013-04-30,4,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,19,25.9280217841372,6.42365533251178,5.46209795769601,46.1312404874515,25.3227362942551,31.1494827089095,36.9838504795814,11.6611141853264,NA,NA,0,0,2013-05-07,5,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,20,26.140621758697,7.92314197922604,5.25594026776421,70.2592001512236,24.810397844126,30.6367240173534,36.496233312989,11.685835468863,NA,NA,0,0,2013-05-14,5,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,21,26.1603647490328,9.3950924447943,5.04932480824896,93.9965644511368,24.2605758525434,30.0268361164098,35.858193026739,11.5976171741956,NA,NA,0,0,2013-05-21,5,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,22,26.1475207951142,10.7153736006994,4.84079783411124,112.744430043847,23.7612992389131,29.3954753646603,35.121084007269,11.3597847683559,NA,NA,0,0,2013-05-28,5,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,23,26.2605829918676,11.761355695649,4.62889713004904,121.966488187565,23.3995481702423,28.8175859898742,34.336011705451,10.9364635352087,NA,NA,0,0,2013-06-04,6,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,24,26.5514277316071,12.500611611837,4.41165226498288,120.882106233839,23.1993776696354,28.3253843710954,33.5391454382403,10.3397677686049,NA,NA,0,0,2013-06-11,6,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,25,26.9066755175977,13.0405283133609,4.18630507337816,114.531949478892,23.0873087871474,27.8848587218422,32.7435035150205,9.65619472787313,NA,NA,0,0,2013-06-18,6,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,26,27.1987312927563,13.5005197821167,3.95002962759663,108.45744003139,22.9814725536463,27.4563002091365,31.9601127606532,8.97864020700698,NA,NA,0,0,2013-06-25,6,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,27,27.3,14,3.7,108.2,22.8,27,31.2,8.4,NA,NA,0,0,2013-07-02,7,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,28,27.129322511865,14.6289638844421,3.4396743391871,117.621235743247,22.4863089944291,26.4942726653736,30.4834808412551,7.99717184682603,NA,NA,0,0,2013-07-09,7,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,29,26.7912834193658,15.3597300950153,3.19764709870501,133.863490619084,22.0849647545642,25.9895263918749,29.8680260259442,7.78306127138,NA,NA,0,0,2013-07-16,7,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,30,26.4369032431364,16.1351982268277,3.00879680833793,152.389292235326,21.6658193353885,25.5541927700405,29.4203950789257,7.75457574353711,NA,NA,0,0,2013-07-23,7,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,31,26.2172025038106,16.898267874987,2.90800199787001,168.661168199783,21.2987247918854,25.2567033904071,29.207347525058,7.90862273317258,NA,NA,0,0,2013-07-30,7,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,32,26.2682355430296,17.583690945654,2.92640249421545,178.382442039629,21.0494319928231,25.1596574072263,29.2877178440529,8.23828585122978,NA,NA,0,0,2013-08-06,8,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,33,26.5520748716443,18.031502460981,3.05167570342506,180.055689844613,20.9360155172228,25.2578519029367,29.6282118657924,8.69219634856955,NA,NA,0,0,2013-08-13,8,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,34,26.9185466580599,18.0206297760176,3.24345876002481,173.98945709969,20.9457910474946,25.5023406878397,30.1360975815586,9.19030653406397,NA,NA,0,0,2013-08-20,8,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,35,27.2156062983077,17.3289817846952,3.46092146068197,160.522388779737,21.0655616177715,25.8434485177008,30.7176523519901,9.65209073421865,NA,NA,0,0,2013-08-27,8,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,36,27.2920566344052,15.7384519401075,3.66359574475465,140.011733825187,21.2816967409013,26.2316550687256,31.2799955178595,9.99829877695815,NA,NA,0,0,2013-09-03,9,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,37,27.0475472675472,13.2700072450898,3.8327421130525,113.930979109782,21.5545546526115,26.6267352435239,31.7807652279548,10.2262105753433,NA,NA,0,0,2013-09-10,9,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,38,26.4605402756536,10.3151787045768,3.98330033663507,85.4837803039033,21.8041761090927,27.0028715456315,32.2559037834889,10.4517276743963,NA,NA,0,0,2013-09-17,9,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,39,25.5162773045345,7.29737379680233,4.13310732808876,58.022624802369,21.9471336962529,27.3354858421047,32.7480893267435,10.8009556304906,NA,NA,0,0,2013-09-24,9,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,40,24.2,4.64,4.3,34.9,21.9,27.6,33.3,11.4,NA,NA,0,0,2013-10-01,10,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,41,22.5247578151501,2.67283431232729,4.49375620502198,18.6496649467593,21.6129725400769,27.7772468484409,33.9294534726008,12.3164809325239,NA,NA,0,0,2013-10-08,10,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,42,20.6148314322444,1.35113181163705,4.691917556075,8.53046531318292,21.1707485715655,27.8697030648192,34.5548255221305,13.384076950565,NA,NA,0,0,2013-10-15,10,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,43,18.6223093408322,0,4.86396660614615,2.98251842494958,20.6916502833827,27.885256288594,35.0696314532347,14.377981169852,NA,NA,0,0,2013-10-22,10,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,44,16.699280030463,0,4.97938590822253,0,20.2939998644452,27.8317941592242,35.3673865705587,15.0733867061135,NA,NA,0,0,2013-10-29,10,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,45,14.9894104516954,0,5.01103515602711,0,20.084861071206,27.7175628845561,35.3537747475568,15.2689136763508,NA,NA,0,0,2013-11-05,11,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,46,13.5384671643203,0,4.97103330433768,0,20.0404183827262,27.5549770299369,35.0759394700857,15.0355210873594,NA,NA,0,0,2013-11-12,11,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,47,12.329055185698,0,4.89682786345124,0,20.0524180345884,27.359140423618,34.672288490068,14.6198704554796,NA,NA,0,0,2013-11-19,11,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,48,11.3427268408147,0,4.8262884862568,0,20.011198958317,27.1452017148991,34.2827506305277,14.2715516722106,NA,NA,0,0,2013-11-26,11,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,49,10.5608925925735,0,4.79698713770216,0,19.8085253538672,26.9283850290195,34.0460056171077,14.2374802632405,NA,NA,0,0,2013-12-03,12,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,50,9.95645117887949,0,4.82863450626414,0,19.4216775270203,26.7284430475918,34.0257873325975,14.6041098055772,NA,NA,0,0,2013-12-10,12,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,51,9.48910816389122,0,4.91325630188955,0,18.9604857475893,26.5721477146075,34.1696636033633,15.209177855774,NA,NA,0,0,2013-12-17,12,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,52,9.11743421510071,0,5.04049673099573,0,18.5461824328304,26.4868747815742,34.4152094767244,15.869027043894,NA,NA,0,0,2013-12-24,12,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,53,8.8,0,5.2,0,18.3,26.5,34.7,16.4,30 December 2013 to 05 January 2014 (2014-W01), 2014-W01 ,0,0,2013-12-31,12,2013,Guinea,1660973,9.537029,-13.67847
CONAKRY,54,8.50962521958175,0,5.38249958592421,0,18.3194102278989,26.6369112430111,34.9792490068099,16.659838778911,06 to 12 January 2014 (2014-W02), 2014-W02 ,0,0,2014-01-07,1,2014,Guinea,1660973,9.537029,-13.67847
